endTime,artistName,trackName,msPlayed
2020-07-17 08:12,Anna Nalick,Breathe (2 AM),32089
2020-07-17 08:12,Regina Spektor,Fidelity,1718
2020-07-17 08:12,Regina Spektor,Two Birds,15301
2020-07-17 08:12,Regina Spektor,Samson,4063
2020-07-17 08:12,Regina Spektor,The Call,696
2020-07-17 08:13,Rachael Yamagata,"Something In the Rain - Something In the Rain, Pt. 1 (Music from the Original TV Series)",3436
2020-07-17 08:13,Rachael Yamagata,"We Could Still Be Happy [From 'One Spring Night' (Original Television Soundtrack), Pt. 4]",16137
2020-07-17 08:13,Guo Ding,It's Always The Little Things,3413
2020-07-17 08:13,Rachael Yamagata,"La La La - Something In the Rain, Pt. 2 (Music from the Original TV Series)",3030
2020-07-17 08:13,Regina Spektor,Better,50573
2020-07-17 08:14,Dido,Thank You,10437
2020-07-17 08:14,KT Tunstall,Suddenly I See,31857
2020-07-17 08:14,Dido,Here With Me,3157
2020-07-17 08:16,Warpaint,Love Is to Die,19574
2020-07-17 08:16,Dido,Life for Rent,117574
2020-07-17 08:16,Warpaint,Billie Holiday,5120
2020-07-17 08:17,The Kills,Doing It To Death,16172
2020-07-17 08:17,Late of the Pier,Focker,4760
2020-07-17 08:17,The Kills,Future Starts Slow,4075
2020-07-17 08:17,Late of the Pier,Random Firl,36083
2020-07-17 08:18,Simian Mobile Disco,I Believe,3192
2020-07-17 08:18,Late of the Pier,Broken,24566
2020-07-17 08:18,Simian Mobile Disco,Sleep Deprivation,22058
2020-07-17 08:19,The Whip,Secret Weapon,6234
2020-07-17 08:19,The Whip,Movement,6548
2020-07-17 08:19,Delphic,Counterpoint,3854
2020-07-17 08:19,The Whip,Secret Weapon - Alex Metric Remix,7685
2020-07-17 08:19,The Whip,Trash - Original,12538
2020-07-17 08:19,The Whip,Divebomb - Crystal Castles Remix,25425
2020-07-17 08:20,Monarchy,The Phoenix Alive,15731
2020-07-17 08:20,Monarchy,Disintegration,7987
2020-07-17 08:20,Delphic,Doubt,6536
2020-07-17 08:20,Fenech-Soler,Last Forever,9218
2020-07-17 08:20,Fenech-Soler,I Wanna Be Your Lover,9903
2020-07-17 08:21,RÜFÜS DU SOL,Treat You Better - Cassian Remix,1393
2020-07-17 08:21,Cassian,Know U Well,33947
2020-07-17 08:21,Bag Raiders,Shooting Stars,26377
2020-07-17 08:21,Touch Sensitive,Lay Down,8243
2020-07-17 08:22,Young Franco,About This Thing,11969
2020-07-17 08:22,Young Franco,Girls Don't Cry,4388
2020-07-17 08:22,Touch Sensitive,Pizza Guy,6292
2020-07-17 08:22,Touch Sensitive,Before U Met My Body,18471
2020-07-17 08:22,Young Franco,Juice,3819
2020-07-17 08:23,Winston Surfshirt,Be About You,12051
2020-07-17 08:23,Hey Champ,Cold Dust Girl,16962
2020-07-17 08:23,Young Franco,Miss You,17194
2020-07-17 08:23,Mallrat,Charlie,19377
2020-07-17 08:24,Hey Champ,Silver City,8405
2020-07-17 08:24,Jupiter,Saké,2890
2020-07-17 08:24,Hey Champ,Cliché,12538
2020-07-17 08:24,Jupiter,Starlighter,15441
2020-07-17 08:24,Jupiter,Rollerskates,1927
2020-07-17 08:24,Miami Horror,Leila - Poolside Remix,10414
2020-07-17 08:25,Electric Youth,A Real Hero,2902
2020-07-17 08:25,Electric Youth,Innocence,4295
2020-07-17 08:25,Tesla Boy,Spirit of the Night,3564
2020-07-17 08:25,Tesla Boy,Dream Machine,5851
2020-07-17 08:25,Miami Horror,Sometimes,25878
2020-07-17 08:26,Miss Kittin,Frank Sinatra,24636
2020-07-17 08:26,Electric Youth,The Best Thing,32612
2020-07-17 08:27,Nina Simone,Sinnerman - Felix Da Housecat's Heavenly House Mix,2960
2020-07-17 08:27,MSTRKRFT,Heartbreaker (feat. John Legend),5085
2020-07-17 08:27,Boys Noize,Mvinline,3610
2020-07-17 08:27,Miss Kittin,1982,43990
2020-07-17 08:27,Dog Blood,BREAK LAW,10971
2020-07-17 08:27,Felix Da Housecat,Chicago Love,18123
2020-07-17 08:28,MSTRKRFT,Neon Knights,8730
2020-07-17 08:28,Justice,Genesis,14942
2020-07-17 08:28,MSTRKRFT,"1,000 Cigarettes",26981
2020-07-17 08:29,Yuksek,Cadenza - Edit,6675
2020-07-17 08:29,Justice,D.A.N.C.E,40588
2020-07-17 08:30,Magic City Hippies,Limestone,8510
2020-07-17 08:30,The Floozies,Nothing to Lose,3215
2020-07-17 08:30,Magic City Hippies,Hush,5050
2020-07-17 08:30,Electric Guest,Oh Devil,14616
2020-07-17 08:30,Yuksek,Icare,32229
2020-07-17 08:30,The Floozies,"Love, Sex, And Fancy Things",3099
2020-07-17 08:30,Electric Guest,Dollar,1044
2020-07-17 08:30,The Floozies,Funk Jesus,8974
2020-07-17 08:31,Louis The Child,Save Me From Myself (with NoMBe & Big Gigantic),1474
2020-07-17 08:31,St. Lucia,Elevate,5816
2020-07-17 08:31,St. Lucia,China Shop,6606
2020-07-17 08:31,Magic City Hippies,Bull Ride,7128
2020-07-17 08:31,St. Lucia,Dancing On Glass,6199
2020-07-17 08:31,NGHTMRE,Like That,6501
2020-07-17 08:31,Pretty Lights,Finally Moving,7372
2020-07-17 08:31,St. Lucia,All Eyes on You,21176
2020-07-17 08:32,Atlas Genius,Trojans,6222
2020-07-17 08:32,Joywave,Tongues,11702
2020-07-17 08:32,Big Data,Dangerous (feat. Joywave),7709
2020-07-17 08:32,Atlas Genius,All These Girls,3819
2020-07-17 08:32,Atlas Genius,Stockholm,22999
2020-07-17 08:32,Big Data,Dangerous (feat. Joywave) - Oliver Remix,1451
2020-07-17 08:32,Joywave,It's A Trip!,1950
2020-07-17 08:33,Ra Ra Riot,Flowers,3482
2020-07-17 08:33,Yoke Lore,Goodpain,7325
2020-07-17 08:33,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,7163
2020-07-17 08:33,Ra Ra Riot,Bad To Worse,3622
2020-07-17 08:33,Ra Ra Riot,Water (feat. Rostam),16822
2020-07-17 08:33,Yoke Lore,Beige,2519
2020-07-17 08:33,Ra Ra Riot,Can You Tell,13804
2020-07-17 08:34,Whethan,Stay Forever (feat. STRFKR),8092
2020-07-17 08:34,STRFKR,Golden Light,17078
2020-07-17 08:34,Yoke Lore,Chin Up,16613
2020-07-17 08:34,STRFKR,Rawnald Gregory Erickson the Second,8916
2020-07-17 08:34,STRFKR,Open Your Eyes,10727
2020-07-17 08:35,Beach Fossils,Sleep Apnea,7325
2020-07-17 08:35,Brothertiger,This Must Be the Place (Naive Melody),3448
2020-07-17 08:35,Beach Fossils,May 1st,1660
2020-07-17 08:35,Beach Fossils,Down the Line,8997
2020-07-17 08:35,Brothertiger,High Tide,2554
2020-07-17 08:35,Beach Fossils,What a Pleasure,2043
2020-07-17 08:35,Beach Fossils,This Year,33076
2020-07-17 08:36,Thieves Like Us,Shyness,17542
2020-07-17 08:36,Thieves Like Us,Drugs in My Body,5154
2020-07-17 08:36,Brothertiger,Everybody Wants to Rule the World,1811
2020-07-17 08:36,Noble Oak,Twenty Past Four,13792
2020-07-17 08:36,Brothertiger,Shallow,7883
2020-07-17 08:37,Augustana,Sunday Best,23707
2020-07-17 08:37,Dashboard Confessional,Hands Down,32624
2020-07-17 08:38,New Found Glory,My Friends Over You,11238
2020-07-17 08:38,New Found Glory,Vicious Love (feat. Hayley Williams),3633
2020-07-17 08:38,New Found Glory,Kiss Me,19319
2020-07-17 08:38,Jimmy Eat World,The Middle,17507
2020-07-17 08:38,The Ataris,The Boys of Summer,6118
2020-07-17 08:38,New Found Glory,All Downhill From Here,8126
2020-07-17 08:39,The Ataris,In This Diary,25228
2020-07-17 08:39,Jack's Mannequin,Dark Blue - 2015 Remastered,20096
2020-07-17 08:39,Hellogoodbye,Here (In Your Arms),16103
2020-07-17 08:40,Forever The Sickest Kids,Nikki,32809
2020-07-17 08:40,Cobra Starship,You Make Me Feel... (feat. Sabi),13688
2020-07-17 08:40,Forever The Sickest Kids,Bipolar Baby!,3633
2020-07-17 08:40,Never Shout Never,Bigcitydreams,3366
2020-07-17 08:41,Mayday Parade,Somebody That I Used To Know,940
2020-07-17 08:41,Never Shout Never,Heregoesnothin,36327
2020-07-17 08:41,Mayday Parade,Jamie All Over,2438
2020-07-17 08:41,All Time Low,Monsters (feat. blackbear),2356
2020-07-17 08:41,Mayday Parade,Terrible Things - EP Version,1184
2020-07-17 08:41,All Time Low,"Dear Maria, Count Me In",6977
2020-07-17 08:41,Mayday Parade,Miserable At Best,1695
2020-07-17 08:41,All Time Low,Weightless,1729
2020-07-17 08:41,All Time Low,Some Kind of Disaster,3599
2020-07-17 08:42,Marianas Trench,Stutter,15441
2020-07-17 08:42,Marianas Trench,Who Do You Love,2414
2020-07-17 08:42,Mayday Parade,Stay,16114
2020-07-17 08:42,SafetySuit,Never Stop,2240
2020-07-17 08:42,SafetySuit,Never Stop (Wedding Version),1311
2020-07-17 08:42,Boys Like Girls,Two Is Better Than One (feat. Taylor Swift),15928
2020-07-17 08:42,SafetySuit,Perfect Color,9763
2020-07-17 08:42,SafetySuit,Anywhere But Here,1079
2020-07-17 08:43,Better Than Ezra,Desperately Wanting,3041
2020-07-17 08:43,Better Than Ezra,Extra Ordinary,20108
2020-07-17 08:43,The Goo Goo Dolls,Iris,14628
2020-07-17 08:43,Better Than Ezra,A Lifetime,3262
2020-07-17 08:43,Green River Ordinance,Dancing Shoes,10704
2020-07-17 08:43,Better Than Ezra,Good,6489
2020-07-17 08:44,Matchbox Twenty,Push,3889
2020-07-17 08:44,Third Eye Blind,How's It Going to Be,24450
2020-07-17 08:44,Matchbox Twenty,3AM,30545
2020-07-17 08:45,Everclear,Wonderful,3239
2020-07-17 08:45,Semisonic,Closing Time,21548
2020-07-17 08:45,Everclear,I Will Buy You A New Life,21803
2020-07-17 08:45,Everclear,Santa Monica,8405
2020-07-17 08:45,Everclear,Father Of Mine,5839
2020-07-17 08:46,Bush,Glycerine,8579
2020-07-17 08:46,Bush,Machinehead,21048
2020-07-17 08:46,Toadies,Possum Kingdom,16997
2020-07-17 08:47,The Smashing Pumpkins,1979 - Remastered 2012,41482
2020-07-17 08:48,Jack Johnson,Better Together,859
2020-07-17 08:48,The Cardigans,Lovefool,2008
2020-07-17 08:48,Filter,Take a Picture,52535
2020-07-17 08:48,Grimes,Oblivion,2113
2020-07-17 08:49,The Cardigans,Lovefool,43049
2020-07-17 08:50,Kasabian,eez-eh,82372
2020-07-17 08:50,Grouplove,Tongue Tied,4167
2020-07-17 08:52,JAWNY,Honeypie,135521
2020-07-17 08:57,Parcels,Tieduprightnow,249956
2020-07-17 09:01,Jungle,Casio,234369
2020-07-17 09:04,of Montreal,Gronlandic Edit,204760
2020-07-17 09:05,Mark Ronson,Daffodils (feat. Kevin Parker),24054
2020-07-17 09:07,of Montreal,Wraith Pinned to the Mist and Other Games,126479
2020-07-17 09:09,of Montreal,Id Engager,115693
2020-07-17 09:09,of Montreal,The Past Is A Grotesque Animal,7941
2020-07-17 09:09,of Montreal,Lysergic Bliss,5851
2020-07-17 09:10,of Montreal,Death Is Not A Parallel Move,4934
2020-07-17 09:10,of Montreal,Mingusings,4794
2020-07-17 09:10,of Montreal,Get God's Attention By Being An Atheist,51490
2020-07-17 09:10,of Montreal,An Eluardian Instance,22128
2020-07-17 09:11,The Morning Benders,Waiting For A War,15220
2020-07-17 09:11,Voxtrot,The Start Of Something,30847
2020-07-17 09:11,Yellow Ostrich,WHALE,4307
2020-07-17 09:11,The Morning Benders,Excuses,3924
2020-07-17 09:12,Yellow Ostrich,Hate Me Soon,8870
2020-07-17 09:12,Reptar,Stuck In My Id,20770
2020-07-17 09:12,Reptar,Houseboat Babies,28641
2020-07-17 09:12,Born Ruffians,Needle,1613
2020-07-17 09:13,Born Ruffians,I Fall in Love Every Night,23962
2020-07-17 09:16,of Montreal,Id Engager,205373
2020-07-17 09:18,Voxtrot,The Start Of Something,93924
2020-07-17 09:19,Justice,D.A.N.C.E,80596
2020-07-17 09:20,Young Franco,About This Thing,35944
2020-07-17 09:25,Mark Ronson,Daffodils (feat. Kevin Parker),298133
2020-07-17 09:30,Grimes,Realiti,306532
2020-07-17 09:33,levitation room,Warmth of the Sun,168070
2020-07-17 09:38,George Harrison,What Is Life - Remastered 2014,264413
2020-07-17 09:41,Benny Sings,Passionfruit,193635
2020-07-17 09:45,Sir Sly,High,231896
2020-07-17 09:50,Phoenix,If I Ever Feel Better,266600
2020-07-17 09:54,David Bowie,Fame - 2016 Remaster,261373
2020-07-17 09:59,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2020-07-17 10:02,Yeasayer,Ecstatic Baby,174170
2020-07-17 10:06,Tennis,Runner,216960
2020-07-17 10:11,Little Dragon,Lover Chanting,323466
2020-07-17 10:16,Washed Out,It All Feels Right,245880
2020-07-17 17:27,Ihlo,Coalescence,482474
2020-07-17 17:34,Ihlo,Coalescence,432527
2020-07-17 17:35,Wide Eyes,Escape Velocity,16378
2020-07-17 17:36,Confusing Paradise,Skylla - Instrumental,23935
2020-07-17 17:39,Phoenix,Ti Amo,205920
2020-07-17 17:40,The Cardigans,Lovefool,24236
2020-07-17 17:44,Justice,D.A.N.C.E,242266
2020-07-17 17:48,George Harrison,What Is Life - Remastered 2014,264413
2020-07-17 17:52,Sir Sly,High,231896
2020-07-17 17:55,JAWNY,Honeypie,135521
2020-07-17 17:56,Dayglow,Can I Call You Tonight?,60315
2020-07-17 17:57,Current Joys,A Different Age,53269
2020-07-17 17:57,Her's,Marcel,18496
2020-07-17 17:59,The Airborne Toxic Event,Come On Out,97621
2020-07-17 18:00,Rezz,Someone Else,66090
2020-07-17 18:02,Joel Corry,Head & Heart (feat. MNEK),166028
2020-07-17 18:05,Surfaces,Learn To Fly,159402
2020-07-17 18:18,Surfaces,Learn To Fly,46720
2020-07-17 18:21,Two Door Cinema Club,Something Good Can Work,164186
2020-07-17 18:24,Yuno,Sunlight,212160
2020-07-17 18:29,Unknown Mortal Orchestra,Hunnybee,268333
2020-07-17 18:33,Lewis Del Mar,Rosalie (CH. II),31965
2020-07-17 18:33,Goth Babe,Weekend Friend,209454
2020-07-18 03:25,Romare,All Night,35667
2020-07-18 03:28,JAWNY,Honeypie,212448
2020-07-18 15:27,of Montreal,Id Engager,89877
2020-07-18 15:28,Jason Mraz,The Remedy (I Won't Worry),6733
2020-07-18 15:28,David Bowie,Fame - 2016 Remaster,0
2020-07-18 15:28,Phoenix,J-Boy,208
2020-07-18 15:28,JAWNY,Anything You Want,859
2020-07-18 15:28,of Montreal,Id Engager,35108
2020-07-18 15:28,KT Tunstall,Suddenly I See,534
2020-07-18 15:29,Jason Mraz,Wordplay,13955
2020-07-18 16:56,Parcels,Tieduprightnow,149867
2020-07-18 16:57,levitation room,Warmth of the Sun,24415
2020-07-18 16:57,Parcels,Tieduprightnow,34539
2020-07-18 16:58,Washed Out,Feel It All Around,6280
2020-07-18 16:58,Reptar,Houseboat Babies,19469
2020-07-18 16:58,Mew,Special,33773
2020-07-19 18:45,Washed Out,It All Feels Right,41021
2020-07-19 18:48,JAWNY,Honeypie,135521
2020-07-19 18:52,Parcels,Tieduprightnow,249956
2020-07-19 18:56,Jungle,Casio,234369
2020-07-19 18:59,of Montreal,Gronlandic Edit,204760
2020-07-19 19:04,Mark Ronson,Daffodils (feat. Kevin Parker),298133
2020-07-19 19:10,Grimes,Realiti,306532
2020-07-19 19:13,levitation room,Warmth of the Sun,168070
2020-07-19 19:17,George Harrison,What Is Life - Remastered 2014,264413
2020-07-19 19:18,Benny Sings,Passionfruit,30448
2020-07-19 19:20,George Harrison,What Is Life - Remastered 2014,156641
2020-07-19 19:24,George Harrison,What Is Life - Remastered 2014,155887
2020-07-19 19:27,Benny Sings,Passionfruit,193635
2020-07-19 19:29,Sir Sly,High,75453
2020-07-19 19:47,JAWNY,Honeypie,506851
2020-07-19 19:51,Parcels,Tieduprightnow,249956
2020-07-19 20:34,Jason Mraz,Wordplay,1322
2020-07-19 20:35,Razorlight,Golden Touch - Full Length,5750
2020-07-19 20:42,Bloc Party,Helicopter,208011
2020-07-19 20:42,of Montreal,Wraith Pinned to the Mist and Other Games,6617
2020-07-19 20:44,Voxtrot,The Start Of Something,55936
2020-07-19 20:50,Flume,This Song Is Not About A Girl,254037
2020-07-20 01:28,Crystal Castles,Crimewave,12565
2020-07-20 01:28,Hellogoodbye,Here (In Your Arms),98103
2020-07-20 01:30,Hellogoodbye,Here (In Your Arms),142368
2020-07-20 01:35,Parcels,Tieduprightnow,249956
2020-07-20 02:14,Paradis,Toi Et Moi,220853
2020-07-20 02:35,of Montreal,Gronlandic Edit,204760
2020-07-20 02:39,Justice,D.A.N.C.E,242266
2020-07-20 02:45,LCD Soundsystem,I Can Change,352003
2020-07-20 02:50,Phoenix,If I Ever Feel Better,266600
2020-07-20 02:54,levitation room,Warmth of the Sun,19237
2020-07-20 02:54,BØRNS,Electric Love,218106
2020-07-20 02:54,Gorillaz,Empire Ants (feat. Little Dragon),1857
2020-07-20 02:54,Alanis Morissette,Hand in My Pocket - 2015 Remaster,1996
2020-07-20 02:58,Grouplove,Tongue Tied,218013
2020-07-20 03:02,Jungle,Casio,234369
2020-07-20 03:03,Masego,Tadow,5934
2020-07-20 03:06,Yeasayer,Ecstatic Baby,174170
2020-07-20 03:10,George Harrison,What Is Life - Remastered 2014,264413
2020-07-20 03:13,Jack Johnson,Better Together,207680
2020-07-20 03:17,Passion Pit,Sleepyhead,174760
2020-07-20 03:21,Foster The People,Sit Next to Me,243146
2020-07-20 03:26,Roosevelt,Montreal,236335
2020-07-20 03:31,Grimes,Realiti,306532
2020-07-20 04:05,Tennis,Runner,216960
2020-07-20 04:09,NEIL FRANCES,Music Sounds Better With You,198305
2020-07-20 04:13,Unknown Mortal Orchestra,Hunnybee,268333
2020-07-20 04:19,Grimes,Vanessa,324042
2020-07-20 05:42,Jungle,Casio,81387
2020-07-20 05:47,Beyoncé,Yoncé - Homecoming Live,52221
2020-07-20 05:48,Keyshia Cole,Let It Go,15766
2020-07-20 05:48,Ashanti,Happy,20468
2020-07-20 05:48,Ashanti,Happy,1973
2020-07-20 05:48,Ashanti,Foolish,6362
2020-07-20 05:48,Ashanti,Body On Me,928
2020-07-20 05:48,Ciara,Like a Boy,53475
2020-07-20 05:49,Destiny's Child,"Independent Women, Pt. 1",29454
2020-07-20 05:49,TLC,Waterfalls,13107
2020-07-20 05:49,Destiny's Child,Say My Name,7906
2020-07-20 05:49,Destiny's Child,Soldier (feat. T.I. & Lil' Wayne),7349
2020-07-20 05:49,TLC,No Scrubs,3459
2020-07-20 05:50,Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",1381
2020-07-20 05:50,TLC,What About Your Friends,18262
2020-07-20 05:50,TLC,Creep,6280
2020-07-20 05:50,TLC,Unpretty,4643
2020-07-20 05:50,Lil' Kim,Magic Stick,8219
2020-07-20 05:50,Lil' Kim,Crush on You,3390
2020-07-20 05:51,PARTYNEXTDOOR,BELIEVE IT,1428
2020-07-20 05:51,Lil' Kim,Crush on You (feat. Lil' Cease) - Remix,32298
2020-07-20 05:53,Rihanna,Needed Me,109226
2020-07-20 05:53,Kat Deluna,Whine Up (feat. Elephant Man) - English Version,5746
2020-07-20 05:53,Madonna,Hung Up,18425
2020-07-20 05:53,Kat Deluna,Run The Show (feat. Busta Rhymes),3924
2020-07-20 05:53,Madonna,Like a Prayer,20143
2020-07-20 05:54,Kat Deluna,DROP IT LOW feat. FATMAN SCOOP,55855
2020-07-20 05:55,Aly & AJ,Potential Breakup Song,14582
2020-07-20 05:57,Tegan and Sara,Boyfriend,20259
2020-07-20 05:57,Tegan and Sara,Where Does the Good Go,8823
2020-07-20 05:57,The Veronicas,Untouched,122972
2020-07-20 05:57,Tegan and Sara,Closer,11935
2020-07-20 05:58,The Postal Service,Such Great Heights - Remastered,18854
2020-07-20 05:58,Tegan and Sara,Where Does the Good Go,11482
2020-07-20 05:58,Tegan and Sara,Where Does the Good Go,17124
2020-07-20 05:59,Feist,Fire In The Water,14199
2020-07-20 05:59,Frou Frou,Let Go,17763
2020-07-20 05:59,Imogen Heap,Hide and Seek,32345
2020-07-20 05:59,Feist,1234,3610
2020-07-20 06:00,Feist,My Moon My Man,47310
2020-07-20 06:01,Tori Amos,Cornflake Girl,40704
2020-07-20 06:02,Fiona Apple,Extraordinary Machine,94284
2020-07-20 06:03,MIKA,Happy Ending,2333
2020-07-20 06:03,MIKA,Popular Song,22349
2020-07-20 06:03,MIKA,Grace Kelly,6455
2020-07-20 06:03,Bon Iver,Rosyln,31776
2020-07-20 06:03,MIKA,"Relax, Take It Easy",6873
2020-07-20 06:04,MIKA,We Are Golden,9659
2020-07-20 06:05,Robyn,Call Your Girlfriend,7012
2020-07-20 06:05,La Roux,Bulletproof,9914
2020-07-20 06:05,Robyn,Dancing On My Own - Radio Edit,26017
2020-07-20 06:05,MIKA,Grace Kelly,54741
2020-07-20 06:06,The Ting Tings,That's Not My Name,1637
2020-07-20 06:06,The Ting Tings,Shut Up and Let Me Go,42631
2020-07-20 06:06,La Roux,In For The Kill,17507
2020-07-20 06:07,The Rapture,How Deep Is Your Love?,16021
2020-07-20 06:07,The Whitest Boy Alive,Burning,12109
2020-07-20 06:08,The Whitest Boy Alive,1517,61997
2020-07-20 06:09,Tokyo Police Club,Your English Is Good,50793
2020-07-20 06:09,TV On The Radio,Young Liars,42585
2020-07-20 06:09,Deerhunter,He Would Have Laughed,1613
2020-07-20 06:09,TV On The Radio,Wolf Like Me,963
2020-07-20 06:10,Deerhunter,Agoraphobia,4086
2020-07-20 06:10,City Girls,Act Up,6269
2020-07-20 06:10,Deerhunter,Desire Lines,3970
2020-07-20 06:10,Beyoncé,Sorry,2554
2020-07-20 06:10,Saweetie,My Type,8486
2020-07-20 06:10,Trippie Redd,Me Likey,5514
2020-07-20 06:10,Beyoncé,Yoncé - Homecoming Live,4945
2020-07-20 06:10,Deerhunter,Helicopter,13026
2020-07-20 06:11,Ciara,Goodies (feat. Petey Pablo),2786
2020-07-20 06:11,Lizzo,Juice,1683
2020-07-20 06:11,Doja Cat,Juicy,2113
2020-07-20 06:11,Lizzo,Truth Hurts,1172
2020-07-20 06:11,Ashnikko,Working Bitch,9601
2020-07-20 06:11,Ciara,"One, Two Step (feat. Missy Elliott)",2542
2020-07-20 06:11,Ashnikko,STUPID (feat. Yung Baby Tate),4086
2020-07-20 06:11,Doja Cat,Boss Bitch,2832
2020-07-20 06:11,Lizzo,Tempo (feat. Missy Elliott),2449
2020-07-20 06:11,Doja Cat,Say So,3250
2020-07-20 06:11,Saweetie,Tap In,10785
2020-07-20 06:11,Ciara,Like a Boy,2705
2020-07-20 06:12,Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),2867
2020-07-20 06:12,Keyshia Cole,Let It Go,51571
2020-07-20 06:12,Missy Elliott,Work It,23916
2020-07-20 06:12,Missy Elliott,Get Ur Freak On,2298
2020-07-20 06:13,Rihanna,Needed Me,1857
2020-07-20 06:13,Kat Deluna,Whine Up (feat. Elephant Man) - English Version,1764
2020-07-20 06:13,Destiny's Child,"Independent Women, Pt. 1",2159
2020-07-20 06:13,Fiona Apple,Criminal,3796
2020-07-20 06:13,Jennifer Lopez,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,5654
2020-07-20 06:13,The Veronicas,Untouched,1822
2020-07-20 06:13,JoJo,Too Little Too Late - 2018,1660
2020-07-20 06:13,Destiny's Child,Say My Name,2577
2020-07-20 06:13,JoJo,Comeback (feat. Tory Lanez and 30 Roc),1985
2020-07-20 06:13,Destiny's Child,Soldier (feat. T.I. & Lil' Wayne),1474
2020-07-20 06:13,Kat Deluna,DROP IT LOW feat. FATMAN SCOOP,1578
2020-07-20 06:13,Ashanti,Happy,2774
2020-07-20 06:13,Aly & AJ,Potential Breakup Song,3900
2020-07-20 06:13,JoJo,Leave (Get Out) - 2018,2484
2020-07-20 06:13,Fiona Apple,Fast As You Can,19202
2020-07-20 06:16,M.I.A.,Bad Girls,23951
2020-07-20 06:16,Fiona Apple,Sleep to Dream,127570
2020-07-20 06:16,Liz Phair,Why Can't I?,17705
2020-07-20 06:16,Meredith Brooks,Bitch,9496
2020-07-20 06:17,Lindsay Lohan,Rumors,11145
2020-07-20 06:17,Brandy,The Boy Is Mine,11877
2020-07-20 06:17,Ashley Tisdale,"It's Alright, It's OK",21083
2020-07-20 06:18,Willa Ford,I Wanna Be Bad,5317
2020-07-20 06:18,Hole,Doll Parts,19806
2020-07-20 06:18,Mandy Moore,Candy,23324
2020-07-20 06:20,Halsey,You should be sad,8695
2020-07-20 06:20,Ashlee Simpson,Boyfriend,103038
2020-07-20 06:21,Eve,Tambourine,37442
2020-07-20 06:22,Jennifer Lopez,If You Had My Love - Radio Edit,23800
2020-07-20 06:22,Sean Paul,Temperature,89002
2020-07-20 06:23,Bea Miller,THAT BITCH,4272
2020-07-20 06:23,Iggy Azalea,Kream (feat. Tyga),16927
